InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
RI9999,20160401,2513.0,2513.0,2513.0,2513.0,0.0,0.0,8.0
RI9999,20160405,2535.0,2513.0,2513.0,2533.0,6.0,15204.0,6.0
RI9999,20160406,2593.0,2533.0,2533.0,2555.0,12.0,30768.0,8.0
RI9999,20160407,2555.0,2555.0,2555.0,2555.0,0.0,0.0,8.0
RI9999,20160408,2564.0,2564.0,2564.0,2564.0,0.0,0.0,8.0
RI9999,20160411,2468.0,2390.0,2301.0,2468.0,12.0,28992.0,8.0
RI9999,20160412,2468.0,2468.0,2468.0,2468.0,0.0,0.0,8.0
RI9999,20160413,2688.0,2513.0,2513.0,2679.0,12.0,31584.0,10.0
RI9999,20160414,2679.0,2679.0,2679.0,2679.0,0.0,0.0,10.0
RI9999,20160415,2632.0,2632.0,2632.0,2632.0,0.0,0.0,10.0
RI9999,20160418,2738.0,2632.0,2632.0,2738.0,12.0,32856.0,12.0
RI9999,20160419,2848.0,2738.0,2738.0,2826.0,62.0,173600.0,14.0
RI9999,20160420,2897.0,2826.0,2802.0,2861.0,78.0,223548.0,12.0
RI9999,20160421,2978.0,2861.0,2861.0,2978.0,12.0,35688.0,12.0
RI9999,20160422,3090.0,2978.0,2934.0,2951.0,124.0,376960.0,18.0
RI9999,20160425,3122.0,2951.0,2951.0,3040.0,22.0,67430.0,18.0
RI9999,20160426,3100.0,3040.0,3040.0,3100.0,6.0,18504.0,18.0
RI9999,20160427,3177.0,3100.0,2988.0,3100.0,12.0,37152.0,14.0
RI9999,20160428,3220.0,3100.0,3100.0,3220.0,6.0,19290.0,14.0
RI9999,20160429,3373.0,3220.0,3175.0,3366.0,14.0,46326.0,2.0
