InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
pm607,20160201,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160202,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160203,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160204,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160205,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160215,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160216,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160217,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160218,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160219,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160222,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160223,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160224,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160225,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160226,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
pm607,20160229,2620.0,2620.0,2620.0,2620.0,0.0,0.0,0.0
