InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
rm9998,20160201,1882.0,1870.0,1862.0,1870.0,48.0,900000.0,5274.0
rm9998,20160202,1875.0,1874.0,1868.0,1874.0,6.0,110000.0,5274.0
rm9998,20160203,1907.0,1874.0,1831.0,1874.0,26.0,480000.0,5274.0
rm9998,20160204,1884.0,1870.0,1861.0,1870.0,18.0,330000.0,5260.0
rm9998,20160205,1862.0,1850.0,1850.0,1850.0,30.0,550000.0,5252.0
rm9998,20160215,1861.0,1837.0,1829.0,1837.0,124.0,2280000.0,5142.0
rm9998,20160216,1856.0,1851.0,1844.0,1851.0,32.0,590000.0,5130.0
rm9998,20160217,1845.0,1843.0,1843.0,1843.0,200.0,3680000.0,5130.0
rm9998,20160218,1841.0,1841.0,1841.0,1841.0,2.0,30000.0,5130.0
rm9998,20160219,1851.0,1845.0,1819.0,1845.0,88.0,1610000.0,5146.0
rm9998,20160222,1859.0,1859.0,1855.0,1859.0,222.0,4120000.0,4926.0
rm9998,20160223,1869.0,1868.0,1858.0,1868.0,218.0,4050000.0,4926.0
rm9998,20160224,1867.0,1825.0,1825.0,1825.0,72.0,1320000.0,4878.0
rm9998,20160225,1828.0,1828.0,1816.0,1828.0,34.0,610000.0,4854.0
rm9998,20160226,1840.0,1805.0,1805.0,1805.0,220.0,4000000.0,4758.0
rm9998,20160229,1813.0,1771.0,1771.0,1771.0,134.0,2400000.0,4742.0
