合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
ZC9991,2020/04/01,2020/04/01 09:00:00,2020/04/01 09:01:00,512.4,510.0,509.2,511.8,2181.0,1114927.1999999997,83277.0,515.8
ZC9991,2020/04/01,2020/04/01 09:01:00,2020/04/01 09:02:00,512.6,511.8,511.8,511.8,1529.0,783108.8,83344.0,511.8
ZC9991,2020/04/01,2020/04/01 09:02:00,2020/04/01 09:03:00,512.6,512.0,512.0,512.6,598.0,305936.8000000012,83282.0,511.8
ZC9991,2020/04/01,2020/04/01 09:03:00,2020/04/01 09:04:00,513.2,512.6,512.4,513.2,819.0,420025.7999999998,83011.0,512.6
ZC9991,2020/04/01,2020/04/01 09:04:00,2020/04/01 09:05:00,514.0,513.4,513.2,513.8,888.0,456884.4000000004,82659.0,513.2
ZC9991,2020/04/01,2020/04/01 09:05:00,2020/04/01 09:06:00,514.0,514.0,513.4,513.4,754.0,386198.7999999998,82380.0,513.8
ZC9991,2020/04/01,2020/04/01 09:06:00,2020/04/01 09:07:00,513.8,513.4,513.0,513.0,785.0,403587.7999999989,81963.0,513.4
ZC9991,2020/04/01,2020/04/01 09:07:00,2020/04/01 09:08:00,513.8,513.2,513.2,513.6,740.0,380834.80000000633,81835.0,513.0
ZC9991,2020/04/01,2020/04/01 09:08:00,2020/04/01 09:09:00,514.2,513.6,513.4,514.0,1058.0,542330.7999999998,81573.0,513.6
ZC9991,2020/04/01,2020/04/01 09:09:00,2020/04/01 09:10:00,514.2,514.0,513.8,514.0,779.0,401341.60000000056,81204.0,514.0
ZC9991,2020/04/01,2020/04/01 09:10:00,2020/04/01 09:11:00,514.2,514.0,513.4,513.6,958.0,491262.4000000004,81455.0,514.0
ZC9991,2020/04/01,2020/04/01 09:11:00,2020/04/01 09:12:00,513.6,513.6,513.2,513.2,248.0,127174.39999999944,81369.0,513.6
ZC9991,2020/04/01,2020/04/01 09:12:00,2020/04/01 09:13:00,513.6,513.4,513.2,513.4,136.0,69740.79999999981,81292.0,513.2
