InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
eb2007,20200506,5640.0,5600.0,5544.0,5570.0,629.0,17569815.0,2213.0
eb2007,20200507,5551.0,5501.0,5373.0,5390.0,1245.0,34124015.0,2448.0
eb2007,20200508,5481.0,5481.0,5325.0,5377.0,1281.0,34483830.0,2701.0
eb2007,20200511,5435.0,5358.0,5291.0,5389.0,5564.0,149243135.0,3538.0
eb2007,20200512,5417.0,5393.0,5317.0,5366.0,4067.0,109089005.0,3568.0
eb2007,20200513,5476.0,5401.0,5275.0,5435.0,5921.0,157998035.0,3610.0
eb2007,20200514,5423.0,5404.0,5326.0,5395.0,2655.0,71291870.0,3696.0
eb2007,20200515,5496.0,5389.0,5360.0,5472.0,2521.0,68647245.0,3912.0
eb2007,20200518,5690.0,5480.0,5426.0,5648.0,3617.0,101052140.0,4081.0
eb2007,20200519,5758.0,5703.0,5552.0,5581.0,4263.0,120756840.0,3871.0
eb2007,20200520,5687.0,5560.0,5558.0,5600.0,4348.0,122782585.0,3821.0
eb2007,20200521,5670.0,5656.0,5562.0,5562.0,5114.0,144026025.0,3565.0
eb2007,20200522,5705.0,5661.0,5424.0,5464.0,6167.0,172112350.0,3447.0
eb2007,20200525,5570.0,5436.0,5434.0,5498.0,6049.0,166892050.0,3236.0
